Parcel,Year,Land_Assessment,Improvement_Assessment,Total_Assessment
71003308155,2019,54000,178700,232700
71003308163,2019,54900,199900,254800
71003308171,2019,55100,209900,265000
71003308189,2019,55400,201200,256600
71003308197,2019,55400,192600,248000
71003308204,2019,57000,191400,248400
71003308212,2019,54000,191700,245700
71003310019,2019,57900,183200,241100
71003310027,2019,56200,198000,254200
71003310035,2019,56200,254900,311100
71003310043,2019,56200,217400,273600
71003310051,2019,56200,191100,247300
71003310069,2019,56200,179200,235400
71003310077,2019,56200,195600,251800
71003310085,2019,58500,143800,202300
71003310093,2019,60100,223200,283300
71003310100,2019,61700,175200,236900
71003310118,2019,51700,160500,212200
71003310126,2019,51700,162000,213700
71003310134,2019,51700,147300,199000
71003310142,2019,51200,155200,206400
71003310150,2019,58500,160900,219400
71003310168,2019,56200,232300,288500
71003310176,2019,56200,196000,252200
71003310184,2019,56200,201900,258100
71003310192,2019,56200,185200,241400
71003310209,2019,56200,193500,249700
71003310217,2019,56200,219400,275600
71003310225,2019,56200,167500,223700
71003310233,2019,56200,174300,230500
71003310241,2019,57600,216900,274500
71003311017,2019,51700,166300,218000
71003311025,2019,52000,171000,223000
71003311033,2019,53000,165700,218700
71003311041,2019,48100,181200,229300
71003311059,2019,47200,163800,211000
71003311067,2019,52000,143200,195200
71003311075,2019,50600,147100,197700
71003311083,2019,49900,170100,220000
71003311091,2019,49900,166000,215900
71003311108,2019,49900,139100,189000
71003311116,2019,49500,155500,205000
71003311124,2019,49500,169800,219300
71003311132,2019,49500,116400,165900
71003311140,2019,49500,148000,197500
71003311158,2019,49500,135600,185100
71003311166,2019,49500,135700,185200
71003311174,2019,49200,140200,189400
71003311182,2019,49200,157000,206200
71003311190,2019,49100,141800,190900
71003311207,2019,47400,166200,213600
71003311215,2019,47600,175000,222600
71003311223,2019,47600,137700,185300
71003311231,2019,48000,146800,194800
71003311249,2019,48000,141900,189900
71003311257,2019,48000,174800,222800
71003311265,2019,48000,135800,183800
71003311273,2019,48000,160100,208100
71003311281,2019,51800,159300,211100
71003311299,2019,51800,171900,223700
71003311306,2019,51800,120400,172200
71003311314,2019,51800,154500,206300
71003311322,2019,52600,159400,212000
71003311330,2019,53000,123100,176100
71003311348,2019,51700,154900,206600
71003311356,2019,51700,178800,230500
71003312015,2019,53700,147300,201000
71003312023,2019,49200,138700,187900
71003312031,2019,49300,152900,202200
71003312049,2019,49300,152400,201700
71003312057,2019,49300,171600,220900
71003312065,2019,49300,173900,223200
71003312073,2019,49100,152000,201100
71003312081,2019,49100,142200,191300
71003312099,2019,49100,140800,189900
71003312106,2019,49300,168600,217900
71003312114,2019,49300,189100,238400
71003312122,2019,49300,131700,181000
71003312130,2019,49300,145800,195100
71003312148,2019,49300,152500,201800
71003312156,2019,49100,157500,206600
71003312164,2019,49100,154700,203800
71003312172,2019,48800,141300,190100
71003312180,2019,48800,140900,189700
71003312198,2019,49100,142900,192000
71003312205,2019,49100,156100,205200
71003312213,2019,49300,141900,191200
71003312221,2019,49300,172800,222100
71003312239,2019,49300,136300,185600
71003312247,2019,49300,145700,195000
71003312255,2019,49300,76400,125700
71003312263,2019,49100,167500,216600
71003312271,2019,49100,132700,181800
71003312289,2019,49100,157900,207000
71003312297,2019,49300,155800,205100
71003312304,2019,49500,140200,189700
71003312312,2019,50100,153800,203900
71003312320,2019,52500,183200,235700
71003313013,2019,49100,168000,217100
71003313021,2019,49300,148000,197300
71003313039,2019,49300,133700,183000
71003313047,2019,49300,137000,186300
71003313055,2019,49300,160000,209300
71003313063,2019,49300,197600,246900
71003313071,2019,49100,168800,217900
71003313089,2019,49100,144600,193700
71003313097,2019,49100,160700,209800
71003313104,2019,49300,144100,193400
71003313112,2019,49300,145700,195000
71003313120,2019,49300,132100,181400
71003313138,2019,49300,165600,214900
71003313146,2019,49300,140800,190100
71003313154,2019,49100,165700,214800
71003313162,2019,49100,181100,230200
71003313170,2019,48400,155400,203800
71003313188,2019,49100,132300,181400
71003313196,2019,49100,144400,193500
71003313203,2019,49100,142400,191500
71003313211,2019,49300,132700,182000
71003313229,2019,49300,144100,193400
71003313237,2019,49300,138800,188100
71003313245,2019,49300,171200,220500
71003313253,2019,49300,161800,211100
71003313261,2019,49100,168800,217900
71003313279,2019,49100,152900,202000
71003313287,2019,49100,164400,213500
71003313295,2019,49300,157400,206700
71003313302,2019,49300,160000,209300
71003313310,2019,49100,156100,205200
71003313328,2019,49300,187000,236300
71003314029,2019,48400,201300,249700
71003314037,2019,48400,177600,226000
71003314045,2019,48400,146200,194600
71003314053,2019,48400,140600,189000
71003314061,2019,48400,174700,223100
71003314079,2019,49100,171300,220400
71003314087,2019,49100,152600,201700
71003314095,2019,48400,150400,198800
71003314102,2019,48400,165000,213400
71003314110,2019,48400,166000,214400
71003314128,2019,48400,167700,216100
71003314136,2019,48400,156000,204400
71003314144,2019,48100,150300,198400
71003314152,2019,48100,139500,187600
71003314160,2019,48400,133000,181400
71003314178,2019,48400,148200,196600
71003314186,2019,48400,184900,233300
71003314194,2019,48400,132100,180500
71003314201,2019,48400,156700,205100
71003314219,2019,49100,161900,211000
71003314227,2019,49100,147000,196100
71003314235,2019,48400,164900,213300
71003314243,2019,48400,165200,213600
71003314251,2019,48400,170900,219300
71003314269,2019,48400,155200,203600
71003314277,2019,48400,182000,230400
71003314285,2019,46800,131100,177900
71003315019,2019,0,0,0
71003315027,2019,47400,147700,195100
71003315035,2019,47200,124700,171900
71003315043,2019,47200,136000,183200
71003315051,2019,47100,142800,189900
71003315069,2019,47100,148200,195300
71003315077,2019,47100,164400,211500
71003315085,2019,47000,148300,195300
71003315093,2019,47000,169600,216600
71003315100,2019,47100,187100,234200
71003315118,2019,47000,156300,203300
71003315126,2019,47000,146900,193900
71003315134,2019,47000,161600,208600
71003315142,2019,46500,137900,184400
71003315150,2019,58000,175000,233000
71003315168,2019,58000,165100,223100
71003315176,2019,58000,153200,211200
71003315184,2019,58000,250900,308900
71003315192,2019,58000,172100,230100
71003315209,2019,58000,181800,239800
71003315217,2019,53800,167200,221000
71003315225,2019,53800,152700,206500
71003315233,2019,53800,113700,167500
71003315241,2019,53800,182400,236200
71003315259,2019,48300,191500,239800
71003315267,2019,48300,168700,217000
71003316017,2019,55300,207900,263200
71003316025,2019,57300,182000,239300
71003316033,2019,57300,170300,227600
71003316041,2019,57300,197900,255200
71003316059,2019,57300,273000,330300
71003316067,2019,57300,184000,241300
71003316075,2019,57300,188200,245500
71003316083,2019,57300,179600,236900
71003316091,2019,56400,166200,222600
71003316108,2019,57300,190100,247400
71003316116,2019,57300,182300,239600
71003316124,2019,57300,217200,274500
71003316132,2019,57300,199000,256300
71003316140,2019,57300,224200,281500
71003316158,2019,57300,209300,266600
71003316166,2019,55600,189300,244900
71003317015,2019,56400,169400,225800
71003317023,2019,56200,238100,294300
71003317031,2019,56200,185700,241900
71003317049,2019,58400,189400,247800
71003317057,2019,58400,183300,241700
71003317065,2019,58400,186100,244500
71003317073,2019,58400,207600,266000
71003317081,2019,58400,161900,220300
71003317099,2019,54300,167700,222000
71003317106,2019,54000,171000,225000
71003317114,2019,54000,152200,206200
71003317122,2019,54000,162600,216600
71003317130,2019,54000,118400,172400
71003317148,2019,54000,193500,247500
71003317156,2019,54000,191400,245400
71003317164,2019,54000,182000,236000
71003317172,2019,53600,224600,278200
71003318013,2019,62000,191800,253800
71003318021,2019,58000,148300,206300
71003318039,2019,57800,205900,263700
71003318047,2019,62500,147000,209500
71003318055,2019,55900,227400,283300
71003319011,2019,55600,216900,272500
71003319029,2019,56200,187600,243800
71003319037,2019,54000,196400,250400
71003319045,2019,54000,182300,236300
71003319053,2019,54000,208500,262500
71003319061,2019,54000,169000,223000
71003319079,2019,54000,180400,234400
71003319087,2019,54000,162600,216600
71003319095,2019,54000,154600,208600
71003319102,2019,54900,158700,213600
71003319110,2019,57300,197900,255200
71003319128,2019,56400,159700,216100
71003319136,2019,56400,180300,236700
71003319144,2019,56400,233000,289400
71003319152,2019,56400,163900,220300
71003319160,2019,56400,204500,260900
71003319178,2019,56400,188200,244600
71003319186,2019,56400,219100,275500
71003319194,2019,56400,203900,260300
71003319201,2019,59700,195500,255200
71003320018,2019,48400,134900,183300
71003320026,2019,48400,185000,233400
71003320034,2019,48400,144600,193000
71003320042,2019,48400,159400,207800
71003320050,2019,48300,135600,183900
71003320068,2019,48000,159800,207800
71003320076,2019,48000,151400,199400
71003320084,2019,48000,158700,206700
71003320092,2019,48000,158400,206400
71003320109,2019,48000,141200,189200
71003320117,2019,48000,134800,182800
71003320125,2019,48800,149500,198300
71003320133,2019,50700,182600,233300
71003320141,2019,49500,168100,217600
71003320159,2019,48300,168800,217100
71003320167,2019,48000,171700,219700
71003320175,2019,48000,168500,216500
71003320183,2019,48000,173200,221200
71003320191,2019,48000,159000,207000
71003320208,2019,48000,174000,222000
71003320216,2019,48000,134600,182600
71003320224,2019,48300,153900,202200
71003320232,2019,48400,181600,230000
71003320240,2019,48400,167100,215500
71003320258,2019,48400,153900,202300
71003320266,2019,48000,147200,195200
71003401016,2019,64600,136400,201000
71003401024,2019,54800,156200,211000
71003401032,2019,50500,168700,219200
71003401040,2019,50800,166100,216900
71003401058,2019,48200,158300,206500
71003401066,2019,60700,169200,229900
71003401074,2019,49300,160700,210000
71003401082,2019,62900,162900,225800
71003401090,2019,51200,196400,247600
71003401107,2019,55000,179300,234300
71003401115,2019,59300,177700,237000
71003401123,2019,67900,147900,215800
71003401131,2019,72700,176200,248900
71003401149,2019,52400,206800,259200
71003401157,2019,57400,236600,294000
71003401165,2019,58700,194500,253200
71003401173,2019,74700,184700,259400
71003401181,2019,59100,231100,290200
71003401199,2019,74600,216000,290600
71003401206,2019,57800,280200,338000
71003401214,2019,60200,225600,285800
71003401222,2019,51600,211400,263000
71003401230,2019,63300,278400,341700
71003401248,2019,53600,224100,277700
71003401256,2019,57800,168800,226600
71003401264,2019,104400,325400,429800
71003402014,2019,62700,182900,245600
71003402022,2019,57800,150300,208100
71003402030,2019,60200,160100,220300
71003402048,2019,61900,203600,265500
71003402056,2019,69000,158100,227100
71003402064,2019,71200,232000,303200
71003402072,2019,70000,165000,235000
71003402080,2019,51500,168000,219500
71003402098,2019,47900,151300,199200
71003402105,2019,46200,171500,217700
71003402113,2019,45800,240600,286400
71003402121,2019,46800,156500,203300
71003402139,2019,46800,151700,198500
71003402147,2019,46800,156900,203700
71003402155,2019,46800,157800,204600
71003402163,2019,46800,173700,220500
71003402171,2019,47100,159300,206400
71003402189,2019,46800,166700,213500
71003402197,2019,51500,173100,224600
71003403012,2019,57400,196300,253700
71003403020,2019,55900,191600,247500
71003403038,2019,51000,199600,250600
71003403046,2019,51000,180300,231300
71003403054,2019,51000,184000,235000
71003403062,2019,59800,210800,270600
71003403070,2019,51000,165600,216600
71003403096,2019,52100,181000,233100
71003403103,2019,52100,167500,219600
71003403111,2019,52100,179900,232000
71003403129,2019,51200,192400,243600
71003403137,2019,52600,166400,219000
71003403145,2019,53200,159100,212300
71003403153,2019,78400,234400,312800
71003404010,2019,59200,169400,228600
71003404028,2019,55300,191400,246700
71003404036,2019,55300,184900,240200
71003404044,2019,55300,224400,279700
71003404052,2019,53600,219000,272600
71003404060,2019,57600,247700,305300
71003405018,2019,59600,188700,248300
71003405026,2019,54300,176300,230600
71003405034,2019,54300,190800,245100
71003405042,2019,54300,169900,224200
71003405050,2019,54300,193600,247900
71003405068,2019,54300,196700,251000
71003405076,2019,54300,239200,293500
71003405084,2019,54300,198000,252300
71003405092,2019,54300,160800,215100
71003405109,2019,54300,178000,232300
71003405117,2019,58700,216100,274800
71003406016,2019,54300,168900,223200
71003406024,2019,64200,193900,258100
71003406032,2019,74600,164800,239400
71003406040,2019,68800,189800,258600
71003406058,2019,56000,195000,251000
71003406066,2019,56000,203500,259500
71003406074,2019,56000,200500,256500
71003406082,2019,56000,192400,248400
71003406090,2019,56000,225000,281000
71003406107,2019,56000,224700,280700
71003406115,2019,56000,196300,252300
71003406123,2019,56000,226200,282200
71003406131,2019,56000,187300,243300
71003406149,2019,59800,221400,281200
71003406165,2019,54800,216300,271100
71003406173,2019,56100,258700,314800
71003406181,2019,56100,229000,285100
71003406199,2019,55000,213200,268200
71003406206,2019,57200,169200,226400
71003406214,2019,53400,254400,307800
71003406222,2019,53400,193700,247100
71003406230,2019,53400,217800,271200
71003406248,2019,53400,188400,241800
71003406256,2019,54700,224900,279600
71003406264,2019,50500,228500,279000
71003406272,2019,51900,176200,228100
71003406280,2019,54700,180600,235300
71003407014,2019,57400,229100,286500
71003407022,2019,53000,209400,262400
71003407030,2019,53900,195000,248900
71003407048,2019,51600,199700,251300
71003407056,2019,50500,223100,273600
71003407064,2019,52400,159900,212300
71003407072,2019,52400,200300,252700
71003407080,2019,49900,216400,266300
71003407098,2019,49900,221900,271800
71003407105,2019,50300,182400,232700
71003407113,2019,49900,207900,257800
71003407121,2019,49900,244600,294500
71003407139,2019,49900,203100,253000
71003407147,2019,50600,197700,248300
71003407155,2019,50600,235600,286200
71003407163,2019,50500,179400,229900
71003407171,2019,50500,206300,256800
71003407189,2019,55300,220600,275900
71003407197,2019,55100,266800,321900
71003407204,2019,53400,182400,235800
71003407212,2019,53400,212400,265800
71003407220,2019,53400,215600,269000
71003407238,2019,53400,189300,242700
71003407246,2019,51500,211200,262700
71003407254,2019,53000,191800,244800
71003407262,2019,53000,199000,252000
71003407270,2019,53000,200000,253000
71003407288,2019,53000,152100,205100
71003407296,2019,53000,183200,236200
71003407303,2019,55000,213400,268400
71003407311,2019,55000,161000,216000
71003407329,2019,53400,239300,292700
71003407337,2019,55300,215900,271200
71003407345,2019,55300,167400,222700
